,% Dly Qt to Traded Qty,Average Price,Close Price,Date,Deliverable Qty,High Price,Last Price,Low Price,No. of Trades,Open Price,Prev Close,Series,Symbol,Total Traded Quantity,Turnover in Lacs
387,,1341.15,1339.95,08-Jan-2008,,1390.0,1338.5,1311.45,-,1370.0,1362.55,EQ,ICICIBANK,4805512,64449.33
388,,1319.53,1307.95,09-Jan-2008,,1354.85,1310.0,1279.1,-,1325.0,1339.95,EQ,ICICIBANK,4109871,54230.91
389,,1374.92,1356.15,10-Jan-2008,,1400.0,1358.0,1320.0,-,1340.0,1307.95,EQ,ICICIBANK,7520813,103405.36
390,,1422.33,1435.0,11-Jan-2008,,1450.0,1440.55,1375.0,-,1375.0,1356.15,EQ,ICICIBANK,5229061,74374.72
391,,1413.04,1410.0,14-Jan-2008,,1455.5,1392.7,1380.65,-,1450.0,1435.0,EQ,ICICIBANK,5177013,73153.27
392,,1361.71,1352.2,15-Jan-2008,,1410.0,1351.05,1332.1,-,1400.0,1410.0,EQ,ICICIBANK,5813189,79158.63
393,,1346.99,1368.3,16-Jan-2008,,1379.4,1365.0,1282.2,-,1282.2,1352.2,EQ,ICICIBANK,6646564,89528.32
394,,1335.21,1322.1,17-Jan-2008,,1386.0,1315.0,1276.55,-,1370.2,1368.3,EQ,ICICIBANK,5403238,72144.49
395,,1299.85,1248.85,18-Jan-2008,,1340.0,1240.0,1221.25,-,1318.0,1322.1,EQ,ICICIBANK,6702240,87118.74
396,,1167.79,1173.2,21-Jan-2008,,1250.0,1175.15,1080.2,-,1250.0,1248.85,EQ,ICICIBANK,9152482,106882.18
397,,1102.27,1124.95,22-Jan-2008,,1190.0,1130.0,1001.65,-,1100.2,1173.2,EQ,ICICIBANK,7178826,79130.4
398,,1169.52,1151.45,23-Jan-2008,,1250.0,1180.0,1124.95,-,1175.0,1124.95,EQ,ICICIBANK,6384997,74673.54
399,,1179.04,1131.85,24-Jan-2008,,1246.0,1135.0,1095.05,-,1198.0,1151.45,EQ,ICICIBANK,5875749,69277.21
400,,1239.61,1261.3,25-Jan-2008,,1277.0,1260.0,1135.0,-,1135.0,1131.85,EQ,ICICIBANK,3905992,48419.16
401,,1240.31,1273.95,28-Jan-2008,,1284.7,1270.05,1200.0,-,1240.0,1261.3,EQ,ICICIBANK,2243611,27827.78
402,,1229.48,1220.45,29-Jan-2008,,1313.85,1226.0,1183.0,-,1275.0,1273.95,EQ,ICICIBANK,3724016,45785.98
403,,1190.04,1187.4,30-Jan-2008,,1230.0,1184.0,1166.0,-,1230.0,1220.45,EQ,ICICIBANK,2047332,24364.11
404,,1169.06,1147.0,31-Jan-2008,,1212.0,1147.0,1131.1,-,1190.0,1187.4,EQ,ICICIBANK,5525805,64600.06
405,,1172.02,1198.15,01-Feb-2008,,1212.95,1201.3,1133.95,-,1157.0,1147.0,EQ,ICICIBANK,3495589,40969.05
406,,1221.0,1212.25,04-Feb-2008,,1244.9,1213.0,1192.05,-,1221.0,1198.15,EQ,ICICIBANK,2159562,26368.19
407,,1196.0,1191.3,05-Feb-2008,,1209.65,1200.15,1180.35,-,1208.0,1212.25,EQ,ICICIBANK,1804756,21584.92
408,,1155.59,1152.05,06-Feb-2008,,1173.3,1150.95,1116.45,-,1118.0,1191.3,EQ,ICICIBANK,1709544,19755.28
409,,1133.63,1106.1,07-Feb-2008,,1194.0,1107.0,1093.0,-,1157.0,1152.05,EQ,ICICIBANK,2137366,24229.76
410,,1073.11,1073.9,08-Feb-2008,,1124.7,1068.0,1026.0,-,1106.1,1106.1,EQ,ICICIBANK,4474606,48017.57
411,,1030.08,1033.85,11-Feb-2008,,1097.8,1038.0,999.0,-,1069.7,1073.9,EQ,ICICIBANK,4684206,48250.92
412,,1061.61,1067.25,12-Feb-2008,,1083.6,1070.0,1037.1,-,1055.0,1033.85,EQ,ICICIBANK,2721396,28890.58
413,,1089.24,1101.8,13-Feb-2008,,1111.0,1110.0,1058.0,-,1071.0,1067.25,EQ,ICICIBANK,3343785,36421.85
414,,1153.52,1161.85,14-Feb-2008,,1174.0,1160.2,1115.0,-,1115.0,1101.8,EQ,ICICIBANK,4120558,47531.47
415,,1174.26,1190.9,15-Feb-2008,,1199.35,1195.0,1140.4,-,1150.0,1161.85,EQ,ICICIBANK,3888624,45662.36
416,,1205.85,1209.8,18-Feb-2008,,1240.0,1210.9,1178.6,-,1220.0,1190.9,EQ,ICICIBANK,2373237,28617.7
417,,1227.61,1220.2,19-Feb-2008,,1242.8,1213.0,1206.15,-,1210.0,1209.8,EQ,ICICIBANK,3129734,38420.9
418,,1174.61,1168.3,20-Feb-2008,,1195.0,1167.0,1160.0,-,1195.0,1220.2,EQ,ICICIBANK,2900847,34073.58
419,,1148.39,1141.3,21-Feb-2008,,1188.0,1148.0,1115.0,-,1188.0,1168.3,EQ,ICICIBANK,1933564,22204.86
420,,1108.13,1099.8,22-Feb-2008,,1130.0,1093.0,1090.0,-,1130.0,1141.3,EQ,ICICIBANK,1955372,21668.01
421,,1084.85,1107.1,25-Feb-2008,,1115.0,1110.0,1051.1,-,1110.0,1099.8,EQ,ICICIBANK,2976736,32293.08
422,,1120.41,1117.85,26-Feb-2008,,1133.0,1115.2,1107.0,-,1123.0,1107.1,EQ,ICICIBANK,1618773,18136.88
423,,1136.52,1116.95,27-Feb-2008,,1190.65,1107.0,1102.3,-,1190.65,1117.85,EQ,ICICIBANK,2093915,23797.74
424,,1102.45,1105.85,28-Feb-2008,,1124.0,1111.0,1086.1,-,1120.0,1116.95,EQ,ICICIBANK,2557683,28197.27
425,,1079.42,1088.5,29-Feb-2008,,1112.9,1077.65,1045.45,-,1100.0,1105.85,EQ,ICICIBANK,3665904,39570.53
426,,1028.6,1024.6,03-Mar-2008,,1060.0,1023.15,1011.0,-,1060.0,1088.5,EQ,ICICIBANK,4839173,49775.8
427,,969.29,971.1,04-Mar-2008,,1035.0,971.05,930.0,-,1021.0,1024.6,EQ,ICICIBANK,9211826,89289.35
428,,956.43,960.15,05-Mar-2008,,988.0,962.1,924.0,-,950.0,971.1,EQ,ICICIBANK,8791288,84082.94
429,,886.86,893.4,07-Mar-2008,,944.0,890.05,855.25,-,944.0,960.15,EQ,ICICIBANK,8129405,72096.84
430,,872.71,871.85,10-Mar-2008,,911.0,867.0,836.35,-,877.0,893.4,EQ,ICICIBANK,5239699,45727.36
431,,863.38,856.65,11-Mar-2008,,887.0,854.0,840.4,-,864.9,871.85,EQ,ICICIBANK,6820216,58884.53
432,,889.65,880.3,12-Mar-2008,,924.0,882.3,875.05,-,900.0,856.65,EQ,ICICIBANK,5322089,47347.76
433,,839.37,837.55,13-Mar-2008,,866.0,834.0,817.0,-,859.9,880.3,EQ,ICICIBANK,3467609,29106.17
434,,864.6,876.95,14-Mar-2008,,885.0,874.0,825.35,-,840.0,837.55,EQ,ICICIBANK,4481522,38747.28
435,,790.96,759.95,17-Mar-2008,,854.75,750.3,744.0,-,850.0,876.95,EQ,ICICIBANK,6417765,50761.81
436,,762.06,768.2,18-Mar-2008,,799.0,780.45,720.05,-,768.7,759.95,EQ,ICICIBANK,8406870,64065.45
437,,794.09,768.2,19-Mar-2008,,899.0,779.0,750.25,-,899.0,768.2,EQ,ICICIBANK,7670778,60912.78
438,,798.39,802.2,24-Mar-2008,,822.9,808.4,757.2,-,798.4,768.2,EQ,ICICIBANK,7460491,59563.81
439,,867.06,878.85,25-Mar-2008,,892.0,880.0,817.2,-,839.85,802.2,EQ,ICICIBANK,4882354,42333.16
440,,854.85,843.95,26-Mar-2008,,893.0,840.4,837.1,-,893.0,878.85,EQ,ICICIBANK,4227823,36141.52
441,,834.08,834.55,27-Mar-2008,,850.0,834.05,821.05,-,837.0,843.95,EQ,ICICIBANK,5570311,46460.8
442,,816.2,835.5,28-Mar-2008,,889.8,835.0,752.55,-,889.8,834.55,EQ,ICICIBANK,5902226,48174.06
443,,785.02,769.4,31-Mar-2008,,848.85,769.0,765.0,-,848.85,835.5,EQ,ICICIBANK,5048217,39629.35
444,,761.16,757.75,01-Apr-2008,,793.9,759.0,732.0,-,793.9,769.4,EQ,ICICIBANK,4702086,35790.35
445,,795.56,784.55,02-Apr-2008,,815.0,789.5,780.0,-,790.0,757.75,EQ,ICICIBANK,4644826,36952.19
446,,786.93,786.75,03-Apr-2008,,796.75,785.0,775.15,-,794.25,784.55,EQ,ICICIBANK,2687987,21152.54
447,,768.63,764.55,04-Apr-2008,,797.15,764.8,748.0,-,790.1,786.75,EQ,ICICIBANK,3469798,26670.07
448,,800.71,811.3,07-Apr-2008,,815.0,813.0,735.25,-,799.95,764.55,EQ,ICICIBANK,4304058,34462.9
449,,809.99,814.0,08-Apr-2008,,828.8,813.1,726.55,-,726.55,811.3,EQ,ICICIBANK,4669470,37822.06
450,,826.07,836.6,09-Apr-2008,,842.0,842.0,800.0,-,800.0,814.0,EQ,ICICIBANK,3180907,26276.6
451,,819.1,800.95,10-Apr-2008,,835.0,800.65,797.3,-,835.0,836.6,EQ,ICICIBANK,4094051,33534.32
452,,799.94,788.05,11-Apr-2008,,820.0,788.4,785.05,-,810.0,800.95,EQ,ICICIBANK,3990246,31919.48
453,,799.07,807.75,15-Apr-2008,,825.0,810.3,752.2,-,761.1,788.05,EQ,ICICIBANK,5450508,43553.17
454,,818.26,816.15,16-Apr-2008,,831.0,815.95,807.0,-,819.9,807.75,EQ,ICICIBANK,4341510,35524.89
455,,837.84,836.75,17-Apr-2008,,851.0,835.6,820.0,-,820.0,816.15,EQ,ICICIBANK,4265068,35734.26
456,,849.54,864.25,21-Apr-2008,,874.85,870.0,825.25,-,841.0,836.75,EQ,ICICIBANK,3308712,28108.84
457,,878.38,882.3,22-Apr-2008,,890.0,884.65,855.1,-,865.0,864.25,EQ,ICICIBANK,4084118,35874.2
458,,859.08,864.75,23-Apr-2008,,894.7,867.2,845.05,-,855.4,882.3,EQ,ICICIBANK,3205561,27538.28
459,,874.37,878.8,24-Apr-2008,,889.0,874.0,856.0,-,889.0,864.75,EQ,ICICIBANK,3881910,33942.32
460,,900.81,915.65,25-Apr-2008,,929.8,913.0,870.0,-,875.0,878.8,EQ,ICICIBANK,6031864,54335.69
461,,907.63,895.85,28-Apr-2008,,960.0,894.05,890.0,-,931.8,915.65,EQ,ICICIBANK,5960567,54100.06
462,,909.57,902.5,29-Apr-2008,,925.0,900.2,880.0,-,880.0,895.85,EQ,ICICIBANK,6189789,56300.46
463,,886.81,879.6,30-Apr-2008,,919.95,881.0,872.0,-,918.0,902.5,EQ,ICICIBANK,4446390,39431.01
464,,920.02,937.15,02-May-2008,,948.7,932.6,893.0,-,948.7,879.6,EQ,ICICIBANK,5133244,47226.66
465,,943.0,933.85,05-May-2008,,960.9,938.0,925.0,-,950.0,937.15,EQ,ICICIBANK,5072150,47830.39
466,,930.88,928.8,06-May-2008,,942.0,928.0,918.35,-,935.0,933.85,EQ,ICICIBANK,3907301,36372.14
467,,913.92,919.0,07-May-2008,,928.0,919.25,904.9,-,928.0,928.8,EQ,ICICIBANK,3185214,29110.27
468,,893.28,892.85,08-May-2008,,944.4,891.3,883.0,-,944.4,919.0,EQ,ICICIBANK,4053719,36210.95
469,,883.17,873.85,09-May-2008,,904.4,872.0,863.3,-,889.0,892.85,EQ,ICICIBANK,4586747,40508.83
470,,872.56,880.55,12-May-2008,,888.7,877.1,862.0,-,865.0,873.85,EQ,ICICIBANK,4801957,41899.87
471,,895.07,888.6,13-May-2008,,905.0,879.8,870.0,-,887.7,880.55,EQ,ICICIBANK,4162607,37258.39
472,,891.15,896.45,14-May-2008,,900.0,900.0,862.35,-,893.8,888.6,EQ,ICICIBANK,1699656,15146.51
473,,923.22,928.35,15-May-2008,,934.4,933.0,896.0,-,899.0,896.45,EQ,ICICIBANK,3349403,30922.41
474,,933.5,942.85,16-May-2008,,945.0,944.0,925.0,-,940.0,928.35,EQ,ICICIBANK,3199011,29862.92
475,,925.35,927.2,20-May-2008,,971.0,929.5,918.05,-,957.0,942.85,EQ,ICICIBANK,5249975,48580.69
476,,908.62,911.55,21-May-2008,,920.0,911.15,897.2,-,910.0,927.2,EQ,ICICIBANK,2504841,22759.57
477,,882.12,880.55,22-May-2008,,900.0,880.4,876.0,-,895.0,911.55,EQ,ICICIBANK,4349868,38371.1
478,,870.31,862.05,23-May-2008,,886.8,863.0,857.35,-,876.0,880.55,EQ,ICICIBANK,4025117,35030.85
479,,836.91,820.3,26-May-2008,,863.0,821.0,811.75,-,835.25,862.05,EQ,ICICIBANK,4467896,37392.38
480,,816.61,810.35,27-May-2008,,834.7,813.7,802.1,-,834.7,820.3,EQ,ICICIBANK,3794315,30984.75
481,,810.03,820.45,28-May-2008,,838.8,828.0,797.1,-,838.8,810.35,EQ,ICICIBANK,7330339,59377.79
482,,803.58,796.25,29-May-2008,,835.0,797.0,784.4,-,830.0,820.45,EQ,ICICIBANK,6319014,50778.09
483,,787.09,788.6,30-May-2008,,805.0,786.55,778.2,-,795.25,796.25,EQ,ICICIBANK,6852195,53932.84
484,,780.45,765.05,02-Jun-2008,,830.0,762.55,761.0,-,830.0,788.6,EQ,ICICIBANK,3871089,30211.95
485,,758.0,760.55,03-Jun-2008,,769.0,759.8,726.4,-,726.4,765.05,EQ,ICICIBANK,5068220,38417.35
486,,760.31,757.55,04-Jun-2008,,788.0,755.0,740.4,-,740.4,760.55,EQ,ICICIBANK,5139407,39075.42
487,,762.17,778.2,05-Jun-2008,,787.6,771.1,745.0,-,757.55,757.55,EQ,ICICIBANK,6045242,46074.97
488,,781.17,769.4,06-Jun-2008,,800.0,769.0,761.3,-,797.8,778.2,EQ,ICICIBANK,3266997,25520.8
489,,751.61,750.3,09-Jun-2008,,762.85,750.35,732.65,-,740.0,769.4,EQ,ICICIBANK,4890569,36758.09
490,,730.0,730.95,10-Jun-2008,,750.0,734.95,711.65,-,746.0,750.3,EQ,ICICIBANK,4825468,35225.81
491,,743.34,741.2,11-Jun-2008,,754.45,742.5,731.1,-,738.0,730.95,EQ,ICICIBANK,3399106,25266.81
492,,730.71,743.25,12-Jun-2008,,751.0,740.0,702.05,-,745.65,741.2,EQ,ICICIBANK,4287611,31329.94
493,,757.53,765.3,13-Jun-2008,,772.0,768.1,747.0,-,749.75,743.25,EQ,ICICIBANK,3570016,27044.08
494,,794.17,797.45,16-Jun-2008,,803.6,795.0,775.0,-,780.0,765.3,EQ,ICICIBANK,3144361,24971.52
495,,811.0,820.65,17-Jun-2008,,824.45,819.5,785.0,-,797.45,797.45,EQ,ICICIBANK,4021102,32611.32
496,,797.21,786.95,18-Jun-2008,,835.0,786.1,772.15,-,835.0,820.65,EQ,ICICIBANK,3699931,29496.15
497,,757.7,753.6,19-Jun-2008,,780.0,753.0,747.25,-,780.0,786.95,EQ,ICICIBANK,2771234,20997.73
498,,738.11,732.95,20-Jun-2008,,759.8,739.7,718.0,-,732.15,753.6,EQ,ICICIBANK,5123406,37816.48
499,,724.63,720.7,23-Jun-2008,,736.5,720.0,709.95,-,734.7,732.95,EQ,ICICIBANK,2985216,21631.76
500,,717.95,703.15,24-Jun-2008,,737.9,697.0,696.05,-,710.25,720.7,EQ,ICICIBANK,3462128,24856.33
501,,692.53,698.2,25-Jun-2008,,708.8,696.85,675.1,-,683.0,703.15,EQ,ICICIBANK,5395341,37364.57
502,,696.56,697.55,26-Jun-2008,,714.8,693.2,682.5,-,704.0,698.2,EQ,ICICIBANK,4590821,31977.72
503,,656.64,652.15,27-Jun-2008,,684.0,648.0,642.55,-,684.0,697.55,EQ,ICICIBANK,4990607,32770.25
504,,626.79,630.2,30-Jun-2008,,664.8,635.0,611.35,-,664.8,652.15,EQ,ICICIBANK,6725234,42153.1
505,,602.25,589.1,01-Jul-2008,,642.0,584.85,580.0,-,630.0,630.2,EQ,ICICIBANK,7424749,44715.92
506,,594.24,621.05,02-Jul-2008,,628.8,624.0,554.0,-,589.0,589.1,EQ,ICICIBANK,10029526,59599.76
507,,577.24,571.9,03-Jul-2008,,615.0,565.9,557.5,-,610.0,621.05,EQ,ICICIBANK,8423740,48625.2
508,,588.6,603.6,04-Jul-2008,,614.9,594.8,560.8,-,561.85,571.9,EQ,ICICIBANK,6520759,38381.25
509,,621.1,605.15,07-Jul-2008,,645.0,597.15,596.25,-,645.0,603.6,EQ,ICICIBANK,5448307,33839.29
510,,586.02,594.35,08-Jul-2008,,604.0,598.1,570.15,-,570.15,605.15,EQ,ICICIBANK,4687401,27469.19
511,,628.6,621.7,09-Jul-2008,,644.9,619.25,610.0,-,634.4,594.35,EQ,ICICIBANK,5877419,36945.17
512,,608.44,616.9,10-Jul-2008,,622.75,613.0,593.0,-,600.25,621.7,EQ,ICICIBANK,6188884,37655.5
513,,600.68,591.6,11-Jul-2008,,622.0,589.0,586.1,-,620.0,616.9,EQ,ICICIBANK,5394724,32405.23
514,,586.52,578.9,14-Jul-2008,,599.05,579.1,573.25,-,581.0,591.6,EQ,ICICIBANK,4002425,23474.99
515,,539.5,529.15,15-Jul-2008,,569.9,526.0,525.0,-,569.9,578.9,EQ,ICICIBANK,7546330,40712.27
516,,529.16,519.75,16-Jul-2008,,542.5,520.0,514.0,-,530.15,529.15,EQ,ICICIBANK,6630152,35084.1
517,,544.28,551.85,17-Jul-2008,,560.9,554.3,535.15,-,554.85,519.75,EQ,ICICIBANK,8938515,48650.9
518,,598.17,617.45,18-Jul-2008,,624.0,618.0,560.0,-,568.0,551.85,EQ,ICICIBANK,12384096,74078.35
519,,635.08,642.95,21-Jul-2008,,650.0,649.0,624.15,-,644.4,617.45,EQ,ICICIBANK,7470778,47445.6
520,,658.83,661.7,22-Jul-2008,,677.25,669.3,630.3,-,640.9,642.95,EQ,ICICIBANK,7732491,50944.01
521,,732.25,738.7,23-Jul-2008,,748.0,741.0,692.25,-,700.0,661.7,EQ,ICICIBANK,8562073,62695.8
522,,733.02,730.2,24-Jul-2008,,764.9,726.0,701.0,-,750.25,738.7,EQ,ICICIBANK,10578303,77541.42
523,,665.95,656.75,25-Jul-2008,,705.0,657.0,648.2,-,700.0,730.2,EQ,ICICIBANK,11796197,78556.28
524,,649.33,663.4,28-Jul-2008,,669.0,662.85,623.95,-,636.55,656.75,EQ,ICICIBANK,10432850,67743.13
525,,619.69,607.7,29-Jul-2008,,647.7,607.0,603.25,-,647.7,663.4,EQ,ICICIBANK,11831230,73317.44
526,,635.73,636.1,30-Jul-2008,,648.0,636.1,617.1,-,622.0,607.7,EQ,ICICIBANK,7036740,44734.45
527,,632.02,637.3,31-Jul-2008,,664.1,633.0,621.15,-,638.0,636.1,EQ,ICICIBANK,5333027,33705.61
528,,639.97,642.4,01-Aug-2008,,650.0,642.0,610.0,-,615.0,637.3,EQ,ICICIBANK,6714662,42971.76
529,,647.76,640.45,04-Aug-2008,,659.5,637.05,630.0,-,635.0,642.4,EQ,ICICIBANK,5357591,34704.31
530,,668.95,694.1,05-Aug-2008,,704.7,692.1,626.0,-,643.35,640.45,EQ,ICICIBANK,14384305,96224.48
531,,727.03,706.65,06-Aug-2008,,747.5,703.2,698.6,-,727.65,694.1,EQ,ICICIBANK,12068291,87739.88
532,,709.69,707.95,07-Aug-2008,,722.0,709.15,693.3,-,705.0,706.65,EQ,ICICIBANK,6848419,48602.68
533,,711.47,731.6,08-Aug-2008,,744.5,731.0,683.0,-,693.6,707.95,EQ,ICICIBANK,9010220,64105.18
534,,760.65,771.15,11-Aug-2008,,784.0,765.65,745.0,-,784.0,731.6,EQ,ICICIBANK,10004523,76099.72
535,,744.51,740.65,12-Aug-2008,,789.0,737.55,728.1,-,789.0,771.15,EQ,ICICIBANK,8540517,63584.61
536,,715.31,710.7,13-Aug-2008,,728.4,712.5,704.2,-,716.6,740.65,EQ,ICICIBANK,8844140,63262.93
537,,680.86,673.45,14-Aug-2008,,709.45,676.25,667.2,-,705.0,710.7,EQ,ICICIBANK,7429792,50586.39
538,,675.82,665.0,18-Aug-2008,,689.7,664.6,660.75,-,675.0,673.45,EQ,ICICIBANK,6855900,46333.64
539,,666.66,677.7,19-Aug-2008,,683.4,678.7,650.1,-,650.25,665.0,EQ,ICICIBANK,5207501,34716.3
540,,679.35,678.8,20-Aug-2008,,690.0,680.15,662.4,-,662.4,677.7,EQ,ICICIBANK,4997671,33951.51
541,,656.75,643.7,21-Aug-2008,,681.25,642.0,641.0,-,681.25,678.8,EQ,ICICIBANK,4578702,30070.44
542,,643.37,644.55,22-Aug-2008,,651.8,644.0,633.0,-,646.0,643.7,EQ,ICICIBANK,6721837,43246.21
543,,665.68,657.15,25-Aug-2008,,679.0,655.2,653.55,-,665.5,644.55,EQ,ICICIBANK,4604332,30650.03
544,,655.79,666.55,26-Aug-2008,,671.4,665.9,616.65,-,635.05,657.15,EQ,ICICIBANK,5954489,39049.12
545,,657.68,649.95,27-Aug-2008,,684.6,650.05,647.3,-,684.6,666.55,EQ,ICICIBANK,4087188,26880.75
546,,639.1,632.55,28-Aug-2008,,659.9,635.0,627.95,-,653.05,649.95,EQ,ICICIBANK,5537360,35389.39
547,,671.55,671.9,29-Aug-2008,,682.5,670.65,642.65,-,644.5,632.55,EQ,ICICIBANK,8633379,57977.63
548,,659.43,665.0,01-Sep-2008,,670.0,669.4,642.9,-,657.0,671.9,EQ,ICICIBANK,6158855,40613.09
549,,701.39,714.05,02-Sep-2008,,726.0,711.95,666.05,-,666.05,665.0,EQ,ICICIBANK,10677932,74893.49
550,,717.18,716.65,04-Sep-2008,,730.0,716.2,694.15,-,714.05,714.05,EQ,ICICIBANK,11836417,84888.94
551,,691.49,686.75,05-Sep-2008,,704.5,686.1,680.0,-,700.0,716.65,EQ,ICICIBANK,9287896,64224.58
552,,730.21,720.45,08-Sep-2008,,750.0,720.0,715.0,-,721.05,686.75,EQ,ICICIBANK,9714458,70935.86
553,,709.58,712.1,09-Sep-2008,,717.9,714.5,700.0,-,705.0,720.45,EQ,ICICIBANK,7627884,54125.82
554,,697.03,701.0,10-Sep-2008,,704.0,702.85,686.35,-,691.0,712.1,EQ,ICICIBANK,9326682,65009.77
555,,683.46,686.6,11-Sep-2008,,704.0,690.05,671.55,-,704.0,701.0,EQ,ICICIBANK,7506418,51303.64
556,,664.69,652.8,12-Sep-2008,,700.0,652.0,648.25,-,693.65,686.6,EQ,ICICIBANK,11166410,74222.02
557,,614.06,627.5,15-Sep-2008,,636.0,626.8,595.35,-,636.0,652.8,EQ,ICICIBANK,8075773,49590.42
558,,583.95,591.65,16-Sep-2008,,609.0,596.0,564.3,-,591.1,627.5,EQ,ICICIBANK,19932454,116395.15
559,,557.35,560.05,17-Sep-2008,,609.75,563.15,530.0,-,599.0,591.65,EQ,ICICIBANK,25368313,141391.15
560,,555.07,577.15,18-Sep-2008,,582.0,579.9,513.1,-,534.75,560.05,EQ,ICICIBANK,13422034,74501.16
561,,610.1,627.5,19-Sep-2008,,635.0,634.25,583.0,-,610.1,577.15,EQ,ICICIBANK,13906193,84841.07
562,,629.48,635.75,22-Sep-2008,,643.7,631.0,616.5,-,636.8,627.5,EQ,ICICIBANK,11151511,70196.05
563,,613.14,599.15,23-Sep-2008,,626.5,599.25,594.55,-,615.9,635.75,EQ,ICICIBANK,7435653,45591.05
564,,607.31,600.1,24-Sep-2008,,621.8,601.1,591.55,-,599.0,599.15,EQ,ICICIBANK,9030078,54840.65
565,,589.53,596.2,25-Sep-2008,,609.8,595.0,572.1,-,605.0,600.1,EQ,ICICIBANK,12103191,71351.73
566,,573.11,560.4,26-Sep-2008,,599.8,556.0,554.1,-,590.0,596.2,EQ,ICICIBANK,11841157,67862.44
567,,505.44,493.3,29-Sep-2008,,565.0,488.45,483.0,-,561.25,560.4,EQ,ICICIBANK,21497419,108656.16
568,,517.95,535.55,30-Sep-2008,,555.55,540.0,460.05,-,485.9,493.3,EQ,ICICIBANK,21452818,111113.88
569,,548.04,550.9,01-Oct-2008,,564.9,554.5,521.15,-,526.1,535.55,EQ,ICICIBANK,13562390,74327.31
570,,520.48,504.35,03-Oct-2008,,555.0,509.0,498.1,-,548.0,550.9,EQ,ICICIBANK,13851673,72095.34
571,,485.83,490.05,06-Oct-2008,,499.95,492.5,475.0,-,490.0,504.35,EQ,ICICIBANK,9669524,46977.41
572,,489.33,485.05,07-Oct-2008,,521.4,488.1,463.0,-,501.2,490.05,EQ,ICICIBANK,12438534,60865.65
573,,445.19,453.75,08-Oct-2008,,480.0,457.05,418.7,-,480.0,485.05,EQ,ICICIBANK,14595573,64978.46
574,,369.67,363.65,10-Oct-2008,,430.0,370.0,327.0,-,420.0,453.75,EQ,ICICIBANK,35737546,132112.15
575,,428.9,425.15,13-Oct-2008,,454.45,425.0,380.0,-,390.0,363.65,EQ,ICICIBANK,30440007,130555.78
576,,456.91,449.55,14-Oct-2008,,499.8,442.0,438.0,-,499.8,425.15,EQ,ICICIBANK,20682919,94501.31
577,,419.56,414.15,15-Oct-2008,,437.7,415.8,405.3,-,437.7,449.55,EQ,ICICIBANK,10262551,43057.79
578,,405.92,416.15,16-Oct-2008,,431.0,414.5,375.0,-,399.4,414.15,EQ,ICICIBANK,21251234,86263.0
579,,393.85,391.25,17-Oct-2008,,428.8,395.0,376.1,-,421.0,416.15,EQ,ICICIBANK,19613823,77248.48
580,,411.7,411.35,20-Oct-2008,,421.7,415.0,396.3,-,396.3,391.25,EQ,ICICIBANK,10096403,41566.65
581,,432.77,431.05,21-Oct-2008,,468.45,431.0,415.05,-,468.45,411.35,EQ,ICICIBANK,13856773,59967.59
582,,406.67,396.7,22-Oct-2008,,431.5,396.55,395.1,-,424.4,431.05,EQ,ICICIBANK,11560559,47013.82
583,,380.55,365.8,23-Oct-2008,,415.2,366.8,360.0,-,386.4,396.7,EQ,ICICIBANK,15491109,58951.92
584,,335.97,308.5,24-Oct-2008,,372.6,313.2,303.5,-,350.5,365.8,EQ,ICICIBANK,16796096,56429.56
585,,302.12,316.1,27-Oct-2008,,324.8,315.0,283.1,-,301.25,308.5,EQ,ICICIBANK,14108602,42624.25
586,,335.22,335.5,28-Oct-2008,,350.0,337.7,327.15,-,327.15,316.1,EQ,ICICIBANK,1699153,5695.87
587,,344.07,345.35,29-Oct-2008,,355.9,349.15,334.1,-,345.0,335.5,EQ,ICICIBANK,12607203,43377.6
588,,384.89,398.75,31-Oct-2008,,412.9,399.5,363.0,-,370.55,345.35,EQ,ICICIBANK,14134982,54403.6
589,,434.39,430.7,03-Nov-2008,,442.0,429.35,415.0,-,415.0,398.75,EQ,ICICIBANK,11905368,51715.53
590,,443.74,457.8,04-Nov-2008,,470.0,469.5,418.0,-,432.0,430.7,EQ,ICICIBANK,11235420,49855.94
591,,462.42,450.85,05-Nov-2008,,492.1,446.0,441.1,-,487.7,457.8,EQ,ICICIBANK,18388708,85032.69
592,,436.37,433.4,06-Nov-2008,,457.8,430.0,416.7,-,433.0,450.85,EQ,ICICIBANK,13076384,57061.16
593,,423.81,432.3,07-Nov-2008,,442.0,438.25,406.0,-,429.9,433.4,EQ,ICICIBANK,11287292,47836.45
594,,460.75,471.85,10-Nov-2008,,475.75,471.0,439.0,-,440.0,432.3,EQ,ICICIBANK,9200714,42392.51
595,,443.62,434.35,11-Nov-2008,,467.15,429.6,428.5,-,464.95,471.85,EQ,ICICIBANK,6268950,27810.35
596,,409.02,397.3,12-Nov-2008,,428.0,398.85,392.2,-,425.0,434.35,EQ,ICICIBANK,14871870,60828.98
597,,398.54,395.9,14-Nov-2008,,419.7,394.6,385.1,-,401.4,397.3,EQ,ICICIBANK,13271624,52893.09
598,,373.79,386.45,17-Nov-2008,,400.0,390.0,360.65,-,395.0,395.9,EQ,ICICIBANK,14442323,53983.59
599,,363.57,360.2,18-Nov-2008,,380.0,363.5,355.0,-,370.0,386.45,EQ,ICICIBANK,10634806,38664.75
